,docid,group_label,genres,year
676,677,0,teamred | det100 | chimyst,1946
677,678,0,chirandom | teamred | chiscifi,1947
678,679,0,chirandom | teamblack,1947
679,680,0,chirandom | teamblack,1947
680,681,0,chirandom | teamred,1947
681,682,0,chirandom | teamred,1947
682,683,0,teamred | chifantasy,1947
683,684,0,teamred | chiscifi,1947
684,685,0,chirandom | det100 | teamblack | chimyst | cozy | stew,1948
685,686,0,chirandom | chiutopia | teamblack,1948
686,687,0,chirandom | teamred,1948
687,688,0,chifantasy | teamblack | chihorror | chiscifi,1948
688,689,0,teamred | chimyst,1948
689,690,0,teamred | pbgothic | chiscifi | lavin_ghost | lavin_magic,1948
690,691,0,teamred | chiscifi,1948
691,692,0,teamblack | chimyst,1948
692,693,0,chirandom | teamred | chimyst,1949
693,694,0,chirandom | teamred | chimyst,1949
694,695,0,teamblack | chiscifi,1949
695,696,0,chirandom | teamblack | chimyst,1949
696,697,0,teamred | chifantasy,1949
697,698,0,teamblack | chiscifi,1949
698,699,0,teamred | det100 | chimyst,1949
699,700,0,teamred | chiscifi,1949
700,701,0,chirandom | teamred,1949
701,702,0,chifantasy | teamblack,1950
702,703,0,teamred | chimyst,1950
703,704,0,teamred | chifantasy,1950
704,705,0,teamred | chiscifi,1950
705,706,0,chirandom | teamblack | chimyst,1950
706,707,0,teamred | chifantasy | chiscifi | stew,1950
707,708,0,chirandom | teamblack,1950
708,709,0,chirandom | teamred | chimyst | stew,1950
709,710,0,chifantasy | teamblack,1950
710,711,0,teamblack | chimyst,1950
711,712,0,chifantasy | teamblack,1950
712,713,0,chirandom | teamred,1950
713,714,0,teamblack | chiscifi | stew,1950
714,715,0,chirandom | teamblack,1950
715,716,0,teamred | chimyst,1950
716,717,0,chirandom | teamblack | chiscifi,1950
717,718,0,teamred | chiscifi | stew,1951
718,719,0,hardboiled | chimyst | teamred,1951
719,720,0,teamblack | chimyst,1951
720,721,0,teamred | chiscifi,1951
721,722,0,chirandom | teamred | chiscifi,1951
722,723,0,teamblack | chiscifi | stew,1951
723,724,0,teamred | chimyst | cozy,1952
724,725,0,chirandom | teamblack | chiscifi | stew,1952
725,726,0,teamred | chimyst | stew,1952
726,727,0,teamblack | chiscifi,1952
727,728,0,chirandom | hardboiled | teamblack | chimyst | stew,1952
728,729,0,chirandom | teamblack | chiscifi | stew,1952
729,730,0,chirandom | teamblack | chimyst,1952
730,731,0,chirandom | teamblack,1952
731,732,0,teamred | chiscifi,1953
732,733,0,chirandom | teamblack | chiscifi | stew,1953
733,734,0,chirandom | teamred | chiscifi | stew,1953
734,735,0,chirandom | teamred | chiscifi | stew,1953
735,736,0,teamblack | chiscifi | stew,1953
736,737,0,chirandom | teamred,1953
737,738,0,chirandom | teamred,1953
738,739,0,chirandom | teamred,1954
739,740,0,teamblack | chiscifi | stew,1954
740,741,0,teamblack | chimyst,1954
741,742,0,chirandom | teamblack,1954
742,743,0,teamblack | chiscifi,1954
743,744,0,teamred | pbgothic | chihorror | chiscifi | lavin_magic,1954
744,745,0,chirandom | teamred,1954
745,746,0,teamred | chimyst,1955
746,747,0,chirandom | teamred,1955
747,748,0,teamred | chimyst,1955
748,749,0,chirandom | teamblack,1956
749,750,0,teamblack | chiscifi,1956
750,751,0,chirandom | teamred | chiscifi,1956
751,752,0,teamblack | chimyst,1956
752,753,0,teamblack | chimyst,1956
753,754,0,teamblack | chiscifi,1957
754,755,0,chirandom | teamblack,1957
755,756,0,teamred | chiscifi,1957
756,757,0,chirandom | teamblack | chiscifi,1957
757,758,0,chirandom | teamred,1958
758,759,0,chirandom | teamblack,1958
759,760,0,chirandom | teamblack,1958
760,761,0,chirandom | teamblack,1959
761,762,0,teamred | det100 | chimyst,1959
762,763,0,teamred | chiscifi,1959
763,764,0,teamblack | chiscifi | stew,1959
764,765,0,chirandom | hardboiled | chimyst | teamred,1959
765,766,0,teamblack | pbgothic | lavin_slasher,1959
766,767,0,teamblack | pbgothic | stew | lavin_ghost,1959
767,768,0,chirandom | teamred,1959
768,769,0,teamred | chimyst,1959
769,770,0,teamblack | chiscifi,1960
770,771,0,chirandom | teamblack,1960
771,772,0,chirandom | teamblack,1960
772,773,0,teamblack | chimyst | stew,1960
773,774,0,teamred | chimyst,1960
774,775,0,chirandom | teamred,1961
775,776,0,chirandom | teamblack | chimyst,1961
776,777,0,teamred | chiscifi | stew,1961
777,778,0,teamred | chiscifi | stew,1962
778,779,0,chirandom | teamblack,1962
779,780,0,teamblack | chihorror | chiscifi | lavin_magic,1962
780,781,0,teamblack | chiscifi,1962
781,782,0,chifantasy | teamblack | chiscifi,1962
782,783,0,chiutopia | chiscifi | teamred,1962
783,784,0,chirandom | teamblack | chimyst,1962
784,785,0,teamblack | chimyst,1962
785,786,0,chirandom | teamblack,1963
786,787,0,teamblack | chiscifi,1963
787,788,0,chirandom | teamblack,1963
788,789,0,chirandom | teamblack,1964
789,790,0,chirandom | teamblack,1964
790,791,0,teamblack | chiscifi,1964
791,792,0,teamblack | chiscifi,1964
792,793,0,chirandom | teamred,1964
793,794,0,chirandom | teamblack,1965
794,795,0,teamred | chimyst,1965
795,796,0,chirandom | teamblack,1965
796,797,0,teamblack | chimyst | stew,1965
797,798,0,chirandom | teamred | chimyst,1965
798,799,0,chirandom | teamblack,1965
799,800,0,chirandom | teamred,1965
800,801,0,teamred | chimyst,1965
801,802,0,teamred | chiscifi | stew,1965
802,803,0,chirandom | teamblack,1965
803,804,0,chirandom | teamblack,1965
804,805,0,chirandom | teamblack,1966
805,806,0,chirandom | teamblack | chiscifi,1966
806,807,0,teamred | chiscifi,1966
807,808,0,teamred | chimyst,1966
808,809,0,teamred | chiscifi,1966
809,810,0,teamred | chimyst | stew,1966
810,811,0,chifantasy | teamblack | chiscifi,1966
811,812,0,chirandom | teamred,1966
812,813,0,teamred | chiscifi | stew,1966
813,814,0,teamred | chifantasy,1966
814,815,0,teamred | chiscifi,1966
815,816,0,teamblack | chimyst,1967
816,817,0,chirandom | teamblack,1967
817,818,0,chirandom | teamblack | chimyst,1967
818,819,0,chifantasy | teamblack,1967
819,820,0,chirandom | teamred,1967
820,821,0,teamblack | pbgothic | chihorror | stew | lavin_magic,1967
821,822,0,teamblack | chimyst,1967
822,823,0,teamred | pbgothic | chihorror | lavin_magic,1968
823,824,0,teamred | chihorror | lavin_magic,1968
824,825,0,chirandom | teamblack,1968
825,826,0,chirandom | teamred,1969
826,827,0,teamred | chimyst,1969
827,828,0,chirandom | teamblack,1969
828,829,0,teamred | chiscifi,1969
829,830,0,teamred | chimyst | stew,1969
830,831,0,chifantasy | teamblack,1969
831,832,0,chirandom | teamblack | chimyst | stew,1969
832,833,0,teamblack | chiscifi,1969
833,834,0,teamred | chimyst,1969
834,835,0,chirandom | teamblack | chiscifi,1970
835,836,0,hardboiled | teamblack | chimyst | stew,1970
836,837,0,teamblack | chiscifi,1970
837,838,0,chiutopia | teamblack,1970
838,839,0,chifantasy | teamblack | chiscifi,1970
839,840,0,chirandom | teamred,1970
840,841,0,chirandom | teamred,1970
841,842,0,chiutopia | chiscifi | teamred | stew,1971
842,843,0,chifantasy | teamblack,1971
843,844,0,teamblack | pbgothic | lavin_magic,1971
844,845,0,teamred | chiscifi,1971
845,846,0,teamblack | chimyst | stew,1971
846,847,0,teamblack | chimyst,1971
847,848,0,teamred | chimyst,1971
848,849,0,teamblack | chihorror | chiscifi,1972
849,850,0,chirandom | teamred | crime,1972
850,851,0,chirandom | teamred,1972
851,852,0,chirandom | teamblack | chiscifi,1973
852,853,0,teamred | chimyst,1973
853,854,0,chirandom | teamblack,1973
854,855,0,chirandom | teamblack | chimyst,1973
855,856,0,teamred | chiscifi,1973
856,857,0,chirandom | teamred | chifantasy,1973
857,858,0,chirandom | teamred | chimyst,1973
858,859,0,chirandom | teamred,1973
859,860,0,teamblack | chimyst,1973
860,861,0,chirandom | teamred,1973
861,862,0,chirandom | teamblack | crime,1974
862,863,0,chiutopia | chiscifi | teamred,1974
863,864,0,teamred | chimyst | stew,1974
864,865,0,teamblack | chimyst,1974
865,866,0,chirandom | chifantasy | teamblack,1975
866,867,0,teamblack | chiscifi | stew,1975
867,868,0,teamblack | chihorror | stew | lavin_magic,1976
868,869,0,teamblack | pbgothic | lavin_magic,1976
869,870,0,teamblack | chiscifi,1976
870,871,0,teamblack | chimyst,1976
871,872,0,chiutopia | chiscifi | teamred,1976
872,873,0,chirandom | teamblack,1976
873,874,0,chifantasy | teamblack,1976
874,875,0,teamred | chifantasy | chiscifi,1976
875,876,0,teamred | chimyst,1976
876,877,0,chirandom | teamred,1976
877,878,0,chirandom | teamblack,1977
878,879,0,chirandom | teamred,1977
879,880,0,teamred | chifantasy | chiscifi,1977
880,881,0,teamred | chihorror | lavin_slasher,1977
881,882,0,teamblack | chiscifi,1977
882,883,0,teamred | chimyst,1977
883,884,0,chirandom | chifantasy | teamblack | chiscifi | stew,1977
884,885,0,chirandom | teamred | chiscifi,1977
885,886,0,chifantasy | teamblack,1977
886,887,0,chifantasy | teamblack,1977
887,888,0,teamblack | chimyst,1978
888,889,0,teamred | chimyst,1978
889,890,0,teamred | chimyst,1978
890,891,0,teamred | chiscifi | stew,1978
891,892,0,chirandom | teamblack,1978
892,893,0,teamred | pbgothic,1978
893,894,0,chirandom | teamred,1978
894,895,0,chirandom | teamred,1978
895,896,0,teamred | chihorror | stew,1978
896,897,0,teamred | chimyst | stew,1978
897,898,0,teamred | chihorror | stew | lavin_magic,1978
898,899,0,teamred | chiscifi,1978
899,900,0,teamred | chimyst | chihorror | lavin_magic,1978
900,901,0,chirandom | teamblack,1978
901,902,0,teamblack | chiscifi,1979
902,903,0,chirandom | teamred,1979
903,904,0,teamred | chiscifi | stew,1979
904,905,0,teamblack | chiscifi | stew,1979
905,906,0,chirandom | teamblack,1979
906,907,0,teamblack | chihorror | chiscifi | stew | lavin_ghost,1979
907,908,0,teamred | chifantasy | chiscifi,1979
908,909,0,chirandom | teamblack,1979
909,910,0,chirandom | teamblack,1980
910,911,0,teamred | chiscifi,1980
911,912,0,teamred | chihorror,1980
912,913,0,chirandom | teamred,1980
913,914,0,chimyst | pbgothic | teamred | lavin_slasher,1981
914,915,0,chirandom | teamred,1981
915,916,0,teamblack | chimyst | stew,1981
916,917,0,teamred | chiscifi | stew,1981
917,918,0,teamblack | chiscifi,1981
918,919,0,chirandom | teamred | chiscifi | stew,1981
919,920,0,teamblack | pbgothic | stew | lavin_magic,1981
920,921,0,teamred | chiscifi | stew,1981
921,922,0,teamred | chiscifi,1981
922,923,0,chirandom | teamred | chiscifi,1982
923,924,0,teamblack | chimyst | stew,1982
924,925,0,teamblack | chiscifi,1982
925,926,0,teamblack | chihorror | stew | lavin_slasher | lavin_deranged,1982
926,927,0,teamblack | chimyst | stew,1982
927,928,0,teamblack | chiscifi | stew,1982
928,929,0,chirandom | teamred,1983
929,930,0,chirandom | teamblack,1983
930,931,0,chirandom | teamred | chimyst | stew,1983
931,932,0,chirandom | teamred | chiscifi | stew,1983
932,933,0,chirandom | teamblack,1983
933,934,0,teamblack | chiscifi,1983
934,935,0,teamred | chifantasy | chiscifi,1984
935,936,0,teamred | chimyst,1984
936,937,0,teamred | chimyst | stew,1984
937,938,0,teamred | pbgothic | chiscifi | stew,1984
938,939,0,teamblack | chiscifi,1985
939,940,0,chirandom | teamblack | chiscifi | stew,1985
940,941,0,chirandom | teamred | chimyst,1985
941,942,0,chirandom | teamblack,1985
942,943,0,teamred | chimyst,1985
943,944,0,teamred | chiscifi,1986
944,945,0,teamblack | chimyst,1986
945,946,0,teamblack | chimyst | stew,1986
946,947,0,teamred | chihorror | chiscifi | stew | lavin_magic,1986
947,948,0,teamred | chifantasy,1986
948,949,0,chirandom | teamblack,1987
949,950,0,chirandom | teamblack,1987
950,951,0,teamblack | chimyst | stew,1987
951,952,0,chirandom | teamred,1987
952,953,0,chirandom | teamred | chimyst,1987
953,954,0,teamblack | chimyst,1987
954,955,0,teamred | chimyst,1987
955,956,0,teamblack | chiscifi | stew,1987
956,957,0,chirandom | teamblack | chiscifi,1987
957,958,0,chirandom | teamred | chimyst,1987
958,959,0,chirandom | teamred,1987
959,960,0,teamred | pbgothic | chihorror | lavin_slasher | lavin_deranged,1987
960,961,0,chirandom | teamred,1987
961,962,0,teamblack | chimyst,1987
962,963,0,chifantasy | teamblack,1987
963,964,0,teamblack | pbgothic | lavin_ghost,1987
964,965,0,chirandom | teamred,1987
965,966,0,chirandom | teamred,1987
966,967,0,teamred | chiscifi,1988
967,968,0,chifantasy | teamblack | pbgothic | stew | lavin_magic,1988
968,969,0,chifantasy | teamblack,1988
969,970,0,teamblack | chimyst | stew,1988
970,971,0,teamred | chifantasy | chiscifi,1988
971,972,0,chirandom | teamblack | chimyst | stew,1988
972,973,0,teamred | chimyst,1989
973,974,0,chirandom | teamblack | chimyst,1989
974,975,0,teamred | chimyst,1989
975,976,0,teamblack | chihorror | stew,1989
976,977,0,chirandom | teamblack | chiscifi | stew,1989
977,978,0,teamred | chihorror | chiscifi | stew,1989
978,979,0,teamred | chifantasy | chiscifi,1989
979,980,0,chifantasy | teamblack | chimyst | chihorror | lavin_slasher | lavin_magic,1989
980,981,0,chirandom | teamred | chimyst | stew,1989
981,982,0,teamred | chimyst | chiscifi,1989
982,983,0,chirandom | teamblack,1989
983,984,0,teamred | chiscifi,1989
